SKU,Description,Department,Class Name,Sub Class Name,dimx,dimy,dimz,weight,,Class,Conveyable Results,NSST Results,Override,Result,Zone,Daily Units,Daily Hits,Daily Cube,Slots,SKU,Min,Max,Heavy,Liquid,Ship-Ready,Bulk Locations,Desired Profile,Module,Slots,SKU,Min,Max,SKU Volume,Recalculated Max,Assigned Slot
157139,"VALE 18"" TOWEL BAR CH",029B,9 - BATH ACCESSORIES,2 - BATH HARDWARE,3.05,21,4.95,1.25,4.95,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.021917808,0.010958904,0.004021404,2,157139,5,See Con,N,,N,0,Bin Aisle,2,2,157139,5,12,317.0475,12,
1005837552,"BACKER-ON/ROCK-ON SCRW 9X1-1/4""750PK",025H,3 - FASTENERS,10 - DRYWALL SCREWS,5.3,5.3,4.75,4.41,5.3,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.052054795,0.01369863,0.00401941,1,1005837552,6,See Con,N,,N,0,Bin Aisle,1,1,1005837552,6,15,133.4275,15,
353016,"3/8""X3/16""X10' RBR FOAM TAPE-WH",025H,4 - BUILDER'S HARDWARE,10 - WEATHER STRIPPING,0.52,6.1,6.1,0.05,6.1,DFC,BIN-END,BIN-END,,BIN-END,CP2,0.35890411,0.090410959,0.004018812,2,353016,24,See Con,N,,N,0,Bin Endcap,2,1,353016,24,100,19.3492,100,
1000797023,MKE M28 BATTERY PACK,025T,9 - PORTABLE POWER,60 - S/O POWER TOOLS,6.4,4,3.3,2.4,4,DFC,BIN-END,BIN-END,,BIN-END,CP1,0.082191781,0.065753425,0.004018265,1,1000797023,5,See Con,N,,N,0,Bin Endcap,1,1,1000797023,5,23,84.48,23,
1001846535,AIRSHIM INFLATABLE PRY BAR,025T,1 - HAND TOOLS,13 - WRECKING/PRY BARS/FILES,10.55,1.6,7.5,0.27,7.5,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.054794521,0.054794521,0.00401446,2,1001846535,6,See Con,N,,N,0,Bin Aisle,1,1,1001846535,6,15,126.6,15,
1001620872,ALIGNRIGHT CAB. HARDWARE MOUNT KIT,025H,4 - BUILDER'S HARDWARE,3 - CABINET,1.31,9.19,7.5,0.24,7.5,DFC,BIN-END,BIN-END,,BIN-END,CP2,0.076712329,0.076712329,0.004008386,2,1001620872,6,See Con,N,,N,0,Bin Endcap,2,1,1001620872,6,22,90.29175,22,
621228,73B ORNG WIRENUT WIRE CNNCTR 100PK,27,11 - TOOLS & ACCESSORIES,2 - WIRE CONNECTORS,2.4,7.25,4.15,0.24,4.15,DFS,BIN-END,BIN-END,,BIN-END,CP2,0.095890411,0.095890411,0.004007087,1,621228,6,See Con,N,,N,0,Bin Endcap,2,1,621228,6,27,72.21,27,
1001262029,2 IN. STAINLESS KEY PADLOCK 2-PK,025H,5 - SECURITY/SAFETY,2 - PADLOCKS,1.35,6.4,5.85,1.72,5.85,DFS,BIN-END,BIN-END,,BIN-END,CP2,0.136986301,0.112328767,0.004006849,1,1001262029,6,See Con,N,,N,0,Bin Endcap,2,1,1001262029,6,38,50.544,38,
1006027663,M12 FUEL HIGH SPEED 1/4 IN. AND 3/8,025T,7 - POWER TOOL ACCESSORIES,5 - WOODWORKING,2.16,6.88,3.54,0.088,3.54,DFC,BIN-END,BIN-END,,BIN-END,CP1,0.131506849,0.120547945,0.004003595,4,1006027663,66,See Con,N,,N,0,Bin Endcap,1,4,1006027663,66,148,52.607232,148,
1001725083,WSTR PRO NP 2.5 THN AGL SASH ALL PN,24,7 - APPLICATORS,2 - BEST/PRO BRUSHES,0.86,12.64,2.7,0.28,2.7,DFS,BIN-END,BIN-END,,BIN-END,CP2,0.235616438,0.098630137,0.004001945,1,1001725083,6,See Con,N,,N,0,Bin Endcap,2,1,1001725083,6,66,29.35008,66,
548581,7' KERF DR SEAL RPLCMNT-BRN,025H,4 - BUILDER'S HARDWARE,9 - THRESHOLDS,0.5,84,1,0.2,1,DFC,NC,OBLONG,,OBLONG,SR1,0.164383562,0.098630137,0.003995434,FALSE,548581,25,See Con,N,,N,0,IGNORE,IGNORE,IGNORE,548581,IGNORE,IGNORE,IGNORE,IGNORE,
495275,LOCTITE POWER GRAB HEAVY DUTY 9 OZ,24,1 - CONSTRUCTION ADHESIVE,10 - GEN PURPOSE-HEAVY DUTY,1.85,11.19,1.79,0.85,1.85,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.18630137,0.019178082,0.003995095,1,495275,12,See Con,N,,N,0,Bin Aisle,2,1,495275,12,52,37.055685,52,
1000645050,SINGLE CYLINDER BRIGHT CHROME DEADBO,025H,10 - DOOR LOCKS,6 - DEADBOLTS,3.7,3.2,3.8,1.5,3.7,DFC,BIN-END,BIN-END,,BIN-END,CP1,0.153424658,0.082191781,0.003994723,1,1000645050,20,See Con,N,,N,0,Bin Endcap,1,1,1000645050,20,43,44.992,43,
1001651335,2.75 IN. VESSEL SINK POP-UP DRAIN AN,026P,7 - PLUMBING REPAIR & REPLAC,13 - STRAINERS,9,2.75,2.75,1,2.75,DFC,BIN-END,BIN-END,,BIN-END,CP1,0.101369863,0.073972603,0.003992758,1,1001651335,5,See Con,N,,N,0,Bin Endcap,1,1,1001651335,5,29,68.0625,29,
687987,"3""COUPLING FOR CI,PL,CU,LEAD",026P,1 - PIPE AND FITTINGS,39 - TRANSITION FITTINGS,4.15,3.85,4.25,0.8,4.15,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.101369863,0.021917808,0.003983482,1,687987,12,See Con,N,,N,0,Bin Aisle,2,1,687987,12,29,67.904375,29,
505585,"WB MUD PAN 14"" STAINLESS STEEL",22,12 - GYPSUM,6 - TOOLS,16.25,3.55,4.35,1.51,4.35,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.02739726,0.01369863,0.003978638,7,505585,24,See Con,N,,N,0,Bin Aisle,2,7,505585,24,54,250.940625,54,
284666,DYNAFLEX 230 CLEAR 10.1 OZ,24,2 - CAULKS,2 - LATEX,1.95,11.2,1.85,0.74,1.95,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.169863014,0.032876712,0.003971728,1,284666,12,See Con,N,,N,0,Bin Aisle,2,1,284666,12,48,40.404,48,
1003345924,M12 FUEL 12-VOLT LITHIUM-ION BRUSHLE,025T,9 - PORTABLE POWER,29 - WRENCHES AND RATCHETS,3.35,6.22,7.99,2.44,6.22,DFC,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.04109589,0.035616438,0.003959466,2,1003345924,5,See Con,N,,N,0,Bin Aisle,1,1,1003345924,5,12,166.48763,12,
1001287426,BEST 4 X 3/8 IN SHEDLESS KNIT ASSEM,24,7 - APPLICATORS,12 - MINI ROLLERS AND KITS,1.4,13,4.9,0.24,4.9,DFS,BIN-END,BIN-END,,BIN-END,CP1,0.076712329,0.076712329,0.003959031,2,1001287426,12,See Con,N,,N,0,Bin Endcap,1,2,1001287426,12,44,89.18,44,
1000011160,"DELTA PORTMAN 18"" TOWEL BAR SN",029B,9 - BATH ACCESSORIES,2 - BATH HARDWARE,2.7,22.5,4.1,1.74,4.1,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.02739726,0.010958904,0.003949058,2,1000011160,5,See Con,N,,N,0,Bin Aisle,1,2,1000011160,5,16,249.075,16,
769731,2000 FLUSHES BLUE TBC 2CT,028I,4 - CLEANING,4 - CLEANING CHEMICALS,1.75,5.188,6.375,0.5,5.188,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.117808219,0.052054795,0.003945936,1,769731,6,See Con,N,,N,0,Bin Aisle,2,1,769731,6,34,57.878625,34,
1000015465,UNIVERSAL FLOORING REPAIR KIT,023F,14 - FLOORING TOOLS & MATERIA,13 - VINYL TOOLS/ACCESSORIES,2,6.35,4.55,0.39,4.55,DFS,BIN-END,BIN-END,,BIN-END,CP2,0.117808219,0.093150685,0.003939553,1,1000015465,6,See Con,N,,N,0,Bin Endcap,2,1,1000015465,6,34,57.785,34,
1000701000,WHITE PAINTED FLUSH MOUNTED SLIDING,025H,4 - BUILDER'S HARDWARE,8 - SCREEN/STORM HARDWARE,0.875,11.5,4.938,0.644,4.938,DFC,BIN-END,BIN-END,,BIN-END,CP1,0.136986301,0.112328767,0.00393904,2,1000701000,36,See Con,N,,N,0,Bin Endcap,1,2,1000701000,36,78,49.688625,78,
161209,"CONDUIT BODY 2"" TYPE LB",27,6 - CONDUIT/BOXES/FITTINGS,4 - PVC FITTINGS,3.4,5.1,9.55,1.5,5.1,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.04109589,0.01369863,0.003938285,1,161209,5,See Con,N,,N,0,Bin Aisle,1,1,161209,5,12,165.597,12,
356766,2X36 T WHITE DBL BVL POL THRESHOLD,023F,6 - FLOOR AND WALL TILE,20 - DECO AND TRIM TILES,0.634,2.049,36,4.58,2.049,DFS,NC,SR-NC,BULK (FLS),BULK (FLS),BK1,0.145205479,0.038356164,0.003929823,FALSE,356766,5,See Con,N,,N,1,IGNORE,IGNORE,IGNORE,356766,IGNORE,IGNORE,IGNORE,IGNORE,
357826,6X37 T WHITE SNGLE BVL POL THRESHOLD,023F,6 - FLOOR AND WALL TILE,20 - DECO AND TRIM TILES,37,0.62,6,13,6,DFS,NC,SR-NC,BULK (FLS),BULK (FLS),BK1,0.049315068,0.019178082,0.003928082,FALSE,357826,5,See Con,N,,N,1,IGNORE,IGNORE,IGNORE,357826,IGNORE,IGNORE,IGNORE,IGNORE,
1002231737,WD40SPECIAL LNG TERM CORR INH 6.5Z,025T,31 - GARAGE/AUTOMOTIVE,16 - LUBES/GREASE,2.313,7,2.313,0.57,2.313,DFS,CF,BIN-END,CF,CF,CP2,0.180821918,0.090410959,0.003918832,1,1002231737,6,See Con,N,Y,N,0,Carton Flow Liquid,2,1,1002231737,6,306,37.449783,306,
1001030096,DECORA ROCKER DIMMER WHT W/ LT A KIT,27,2 - WIRING DEVICES,2 - DIMMERS,2.5,4.5,3,0.26,3,DFS,BIN-END,BIN-END,,BIN-END,CP1,0.2,0.079452055,0.00390625,1,1001030096,5,See Con,N,,N,0,Bin Endcap,1,1,1001030096,5,58,33.75,58,
1002159941,T50DCD CORDLESS ELECTRIC STAPLE GUN,025T,2 - FASTENING TOOLS,2 - STAPLING,9.2,9,2.7,3.17,9,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.030136986,0.02739726,0.003898973,2,1002159941,5,See Con,N,,N,0,Bin Aisle,1,2,1002159941,5,17,223.56,17,
254028,"SCOTCHBLUE 1.88"" SHARP LINES 2093EL",24,5 - TAPE,10 - PAINTERS TAPE,4.55,1.88,4.55,0.645,4.55,DFS,BIN-END,BIN-END,,BIN-END,CP2,0.17260274,0.076712329,0.003887627,1,254028,18,See Con,N,,N,0,Bin Endcap,2,1,254028,18,50,38.9207,50,
639827,KS SEC COVE BED/BATH VEN BRONZE,025H,10 - DOOR LOCKS,4 - PRIVACY,3.25,8.65,4.15,0.96,4.15,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.057534247,0.01369863,0.003884456,1,639827,6,See Con,N,,N,0,Bin Aisle,2,1,639827,6,17,116.666875,17,
459818,"EZ TWIST-N-LOCK 75, 20 PK",025H,3 - FASTENERS,11 - HOLLOW & DRYWALL ANCHORS,2.85,5.2,2.9,0.24,2.9,DFC,BIN-END,BIN-END,,BIN-END,CP1,0.156164384,0.126027397,0.003884047,1,459818,6,See Con,N,,N,0,Bin Endcap,1,1,459818,6,45,42.978,45,
1003274835,"DECKMATE III, TAN, 2-1/2 IN, 5 LB",025H,3 - FASTENERS,23 - DECK SCREWS,6.75,3,5.74,5.16,5.74,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.057534247,0.046575342,0.003870077,1,1003274835,6,See Con,N,,N,0,Bin Aisle,2,1,1003274835,6,17,116.235,17,
1003274851,"DECKMATE III, TAN, 2 IN, 5 LB",025H,3 - FASTENERS,23 - DECK SCREWS,6.75,3,5.74,5,5.74,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.057534247,0.043835616,0.003870077,1,1003274851,6,See Con,N,,N,0,Bin Aisle,1,1,1003274851,6,17,116.235,17,
189022,"2"" DWV COUPLING HXH",026P,1 - PIPE AND FITTINGS,31 - DWV FITTINGS,2.25,2.25,2,0.1364,2.25,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.660273973,0.021917808,0.003868793,1,189022,75,See Con,N,,N,0,Bin Aisle,1,1,189022,75,192,10.125,192,
1000539114,3M PGP 9X11 SANDPAPER 80 GRIT 15PK,24,38 - ABRASIVES,3 - STANDARD SHEETS,0.687,11.375,9.437,0.942,9.437,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.090410959,0.030136986,0.003858508,2,1000539114,5,See Con,N,,N,0,Bin Aisle,1,1,1000539114,5,26,73.74661613,26,
150022,"5/16"" WHITE SCREEN FRAME CORNERS",30,23 - GLASS/SCREEN,3 - SCREEN,1.1,5.6,3.55,0.08,3.55,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.304109589,0.01369863,0.003848535,1,150022,25,See Con,N,,N,0,Bin Aisle,1,1,150022,25,89,21.868,89,
1000120294,158 ROUND SINGLE CYLINDER POLISHED C,025H,10 - DOOR LOCKS,6 - DEADBOLTS,4.6,3.3,4.1,1.7,4.1,DFC,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.106849315,0.060273973,0.00384843,1,1000120294,12,See Con,N,,N,0,Bin Aisle,1,1,1000120294,12,31,62.238,31,
1004797501,"QEP 1/2""X1/2""X1/2"" SQ NCH CG TROWEL",023F,14 - FLOORING TOOLS & MATERIA,5 - TOOLS,11,3.5,4.5,0.91,4.5,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.038356164,0.02739726,0.003845605,3,1004797501,12,See Con,N,,N,0,Bin Aisle,2,3,1004797501,12,34,173.25,34,
1005765162,3M CLOTH REUSABLE MASK 5 PK,025H,5 - SECURITY/SAFETY,8 - PERSONAL SAFETY,2.1,7.3,5.65,0.2,5.65,DFC,BIN-END,BIN-END,,BIN-END,CP1,0.076712329,0.068493151,0.003845139,2,1005765162,12,See Con,N,,N,0,Bin Endcap,1,2,1005765162,12,45,86.6145,45,
948333,QUIK CUTTER ADJUSTABLE HOLE SAW,27,11 - TOOLS & ACCESSORIES,3 - ELECTRIC TOOLS,10.7,2.8,10.1,0.7,10.1,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.021917808,0.019178082,0.003838102,2,948333,5,See Con,N,,N,0,Bin Aisle,1,2,948333,5,13,302.596,13,
160180,"MALE TERMINAL ADAPTER 1""",27,6 - CONDUIT/BOXES/FITTINGS,4 - PVC FITTINGS,12,3.25,6.2,1.765,6.2,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.02739726,0.01369863,0.003833714,8,160180,30,See Con,N,,N,0,Bin Aisle,2,8,160180,30,64,241.8,64,
315427,"4"" PANCAKE 1/2"" KO",27,6 - CONDUIT/BOXES/FITTINGS,5 - METAL BOXES/COVERS/ACCES,0.828,4,4,0.334,4,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.498630137,0.030136986,0.003822831,1,315427,30,See Con,N,,N,0,Bin Aisle,2,1,315427,30,147,13.248,147,
1002357213,4 IN. X 4 IN. SATIN NICKEL 5/8 IN. R,025H,4 - BUILDER'S HARDWARE,4 - DOOR HDWRE & HINGES,5.4,1.2,2.6,1.75,2.6,DFC,BIN-END,BIN-END,,BIN-END,CP1,0.391780822,0.22739726,0.003819863,1,1002357213,25,See Con,N,,N,0,Bin Endcap,1,1,1002357213,25,115,16.848,115,
930377,"1-3/4"" PUSH BUTTON LATCH- WHITE",025H,4 - BUILDER'S HARDWARE,8 - SCREEN/STORM HARDWARE,2,9.75,4.75,0.68,4.75,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.071232877,0.063013699,0.003818255,1,930377,6,See Con,N,,N,0,Bin Aisle,2,1,930377,6,21,92.625,21,
135989,"DIABLO 8"" 12T STACKED DADO SET",025T,7 - POWER TOOL ACCESSORIES,6 - CIRCULAR SAW BLADES,2,8.8,11.4,5.74,8.8,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.032876712,0.032876712,0.003817352,2,135989,5,See Con,N,,N,0,Bin Aisle,1,2,135989,5,19,200.64,19,
1002233145,"96MM MANDARA PULL, SN",025H,4 - BUILDER'S HARDWARE,3 - CABINET,1.2,0.85,4.5,0.2,1.2,DFS,BIN-END,BIN-END,,BIN-END,CP1,1.435616438,0.139726027,0.003813356,1,1002233145,12,See Con,N,,N,0,Bin Endcap,1,1,1002233145,12,424,4.59,424,
564644,12-3 NM W/G 50 FT,27,4 - WIRE,2 - NM,7.75,2,7.75,5.63,7.75,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.054794521,0.054794521,0.003809139,2,564644,5,See Con,N,,N,0,Bin Aisle,2,1,564644,5,16,120.125,16,
1002316506,"DOORSTOP, SPRING_3""_SN_5PK",025H,4 - BUILDER'S HARDWARE,4 - DOOR HDWRE & HINGES,3.5,3.25,1,0.31,3.25,DFS,CF,BIN-END,,CF,CP2,0.578082192,0.342465753,0.003805373,1,1002316506,15,See Con,N,,N,0,Carton Flow,2,1,1002316506,15,1008,11.375,1008,
1001274435,25' POLY ICE MAKER KIT,026P,1 - PIPE AND FITTINGS,51 - VALVE & SUPPLY LINES,10,1.5,8,0.65,8,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.054794521,0.054794521,0.003805175,2,1001274435,10,See Con,N,,N,0,Bin Aisle,1,2,1001274435,10,32,120,32,
1002314537,"MILWAUKEE 3-1/8""X11-3/8""MAX CORE BIT",025T,7 - POWER TOOL ACCESSORIES,8 - MASONRY DRILL BITS,3.1,15.35,3.35,3.03,3.35,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.04109589,0.035616438,0.003791138,1,1002314537,5,See Con,N,,N,0,Bin Aisle,2,1,1002314537,5,12,159.40975,12,
1004360136,3 IN. X 3 IN. X 2.5 IN. URETHANE PIN,025T,31 - GARAGE/AUTOMOTIVE,39 - SHOP EQUIPMENT,9,2.5,6.25,5,6.25,DFC,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.046575342,0.043835616,0.003790311,2,1004360136,5,See Con,N,,N,0,Bin Aisle,2,1,1004360136,5,14,140.625,14,
745932,4X12 TUMBLED NOCE LISTELLO-EA,023F,6 - FLOOR AND WALL TILE,20 - DECO AND TRIM TILES,12.7,0.44,4.5,1.44,4.5,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.260273973,0.021917808,0.003787529,1,745932,12,See Con,N,,N,0,Bin Aisle,2,1,745932,12,77,25.146,77,
1004537440,LAN EXPLORER DATA CABLE TESTER,27,11 - TOOLS & ACCESSORIES,4 - ELECTRIC TESTERS,1.75,8,5.5,0.48,5.5,DFC,BIN-END,BIN-END,,BIN-END,CP1,0.084931507,0.084931507,0.003784564,1,1004537440,5,See Con,N,,N,0,Bin Endcap,1,1,1004537440,5,25,77,25,
588085,14 STRANDED THHN ORANGE - 500 FT,27,4 - WIRE,4 - THHN,6.4,4.15,6.4,8.2,6.4,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.038356164,0.01369863,0.00377311,2,588085,5,See Con,N,,N,0,Bin Aisle,1,1,588085,5,11,169.984,11,
866261,14 SOLID THHN RED - 500 FT,27,4 - WIRE,4 - THHN,6.5,3.75,6.5,7.75,6.5,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.04109589,0.035616438,0.003768015,2,866261,5,See Con,N,,N,0,Bin Aisle,1,1,866261,5,12,158.4375,12,
1002961477,"6""X50' WINDOW & DOOR SEALING TAPE",30,22 - WINDOWS,15 - WINDOWS MISC.,5.6,6.3,5.6,4.13,5.6,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.032876712,0.010958904,0.003758904,3,1002961477,12,See Con,N,,N,0,Bin Aisle,2,3,1002961477,12,30,197.568,30,
159905,"COUPLING 2""",27,6 - CONDUIT/BOXES/FITTINGS,4 - PVC FITTINGS,2.6,2.6,2.5,0.16,2.6,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.383561644,0.01369863,0.003751268,1,159905,16,See Con,N,,N,0,Bin Aisle,2,1,159905,16,115,16.9,115,
765542,"DIABLO 12"" 44T GEN PURPOSE CSB",025T,7 - POWER TOOL ACCESSORIES,6 - CIRCULAR SAW BLADES,14.7,0.3,13.4,2.5,13.4,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.109589041,0.02739726,0.003747717,3,765542,15,See Con,N,,N,0,Bin Aisle,1,1,765542,15,33,59.094,33,
224432,ASST RED&YLW WINGED WIRE CNCTR 150PK,27,11 - TOOLS & ACCESSORIES,2 - WIRE CONNECTORS,2.85,6.5,4.25,0.68,4.25,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.082191781,0.019178082,0.003744827,1,224432,12,See Con,N,,N,0,Bin Aisle,2,1,224432,12,25,78.73125,25,
892789,"4"" 1804 POP-UP FULL PAT RB",026P,6 - IRRIGATION,3 - FIXED HEADS,2.2,6,2.15,0.14,2.2,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.22739726,0.04109589,0.003734684,1,892789,25,See Con,N,,N,0,Bin Aisle,1,1,892789,25,68,28.38,68,
610089,SLIDING SCREEN DOOR ROLLER ASSEMBLY,025H,4 - BUILDER'S HARDWARE,25 - REPAIR HARDWARE,1.125,6.438,3.813,0.074,3.813,DFC,BIN-END,BIN-END,,BIN-END,CP2,0.232876712,0.084931507,0.003721797,1,610089,6,See Con,N,,N,0,Bin Endcap,2,1,610089,6,70,27.61660575,70,
866035,6' WHITE HEAVY DUTY CLOSET ROD,059S,7 - ORGANIZATION,18 - CLOSET REPAIR,1.64,72.72,1.64,4.56,1.64,DFS,NC,OBLONG,,OBLONG,SR1,0.032876712,0.01369863,0.003721227,FALSE,866035,5,See Con,N,,N,0,IGNORE,IGNORE,IGNORE,866035,IGNORE,IGNORE,IGNORE,IGNORE,
561479,"60"" DOWNROD BRUSHED NICKEL",27,20 - CEILING FANS,3 - DOWN RODS,1.2,60.14,1.2,4,1.2,DFS,NC,OBLONG,,OBLONG,SR1,0.073972603,0.021917808,0.00370726,FALSE,561479,5,See Con,N,,N,0,IGNORE,IGNORE,IGNORE,561479,IGNORE,IGNORE,IGNORE,IGNORE,
317124,COMMAND ADHESIVE JUMBO HOOK,025H,4 - BUILDER'S HARDWARE,26 - PICTURE HANGING,1.75,6.75,3.876,0.078,3.876,DFC,BIN-END,BIN-END,,BIN-END,CP2,0.139726027,0.073972603,0.003702194,2,317124,24,See Con,N,,N,0,Bin Endcap,2,2,317124,24,85,45.78525,85,
1003274839,"DECKMATE III, TAN, 3 IN, 10 LB",025H,3 - FASTENERS,23 - DECK SCREWS,8,4.8,7.6,10.57,7.6,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.021917808,0.01369863,0.003701674,2,1003274839,5,See Con,N,,N,0,Bin Aisle,1,2,1003274839,5,13,291.84,13,
113763,SCOTCH INDOOR MOUNTING TAPE 350 IN,24,5 - TAPE,6 - SPECIALTY TAPE,0.8,5.47,5.44,0.21,5.44,DFS,BIN-END,BIN-END,,BIN-END,CP2,0.268493151,0.120547945,0.003698841,1,113763,24,See Con,N,,N,0,Bin Endcap,2,1,113763,24,82,23.80544,82,
483796,"1-7/8""X150' WHITE MESH JOINT TAPE",22,12 - GYPSUM,7 - TAPE/ABRASIVES,4.3,2.05,4.2,0.29,4.2,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.17260274,0.01369863,0.003698074,1,483796,12,See Con,N,,N,0,Bin Aisle,2,1,483796,12,53,37.023,53,
1002753106,HOSE BIBB LOCK WITH PADLOCK,026P,1 - PIPE AND FITTINGS,18 - VALVES ONLY,1.65,5.9,4.2,0.45,4.2,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.156164384,0.057534247,0.003695077,1,1002753106,6,See Con,N,,N,0,Bin Aisle,2,1,1002753106,6,48,40.887,48,
1002255626,13.33 WX 49.33 L FRAMED DOOR MIRR-WH,029B,22 - VANITIES,11 - MIRRORS,0.5,49.5,13.45,4.32,13.45,DFS,NC,OBLONG,D&P,D&P,SR2,0.019178082,0.01369863,0.003694528,FALSE,1002255626,8,See Con,N,,N,0,IGNORE,IGNORE,IGNORE,1002255626,IGNORE,IGNORE,IGNORE,IGNORE,
224713,SS PATIO NAIL 16D 5 LB,025H,3 - FASTENERS,15 - SPECIALTY NAILS/STAPLES,4.5,4.5,5.75,5,4.5,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.054794521,0.054794521,0.003692209,1,224713,5,See Con,N,,N,0,Bin Aisle,2,1,224713,5,17,116.4375,17,
135238,"#10 X 3-1/2"" PG10 EXT SCREW 5 LB",025H,3 - FASTENERS,23 - DECK SCREWS,4.5,4.5,5.75,5,4.5,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.054794521,0.054794521,0.003692209,1,135238,6,See Con,N,,N,0,Bin Aisle,1,1,135238,6,17,116.4375,17,
773619,USG ALL PURP GREEN LID PAIL 1.75 PT,22,12 - GYPSUM,3 - JOINT TREATMENT,4.95,4.8,4.9,3.1,4.9,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.054794521,0.054794521,0.003691781,1,773619,6,See Con,N,,N,0,Bin Aisle,2,1,773619,6,17,116.424,17,
1002454359,AIRWICK AUTO LAVENDER 2PK,028I,4 - CLEANING,25 - AIR CARE,2.59,5.9,5.25,1.21,5.25,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.079452055,0.030136986,0.003688693,1,1002454359,5,See Con,N,,N,0,Bin Aisle,1,1,1002454359,5,24,80.22525,24,
1005177979,"2-1/4"" X 36"" MILL BRUSH DR SWP",025H,4 - BUILDER'S HARDWARE,9 - THRESHOLDS,36,0.7,2.25,0.3,2.25,DFS,BIN-AISLE,SR-NC,,BIN-AISLE,CP1,0.112328767,0.01369863,0.003685788,1,1005177979,6,See Con,N,,N,0,Bin Aisle,1,1,1005177979,6,34,56.7,34,
1003274841,"DECKMATE III, GREEN, 1-5/8 IN, 5 LB",025H,3 - FASTENERS,23 - DECK SCREWS,6.75,3,5.74,5,5.74,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.054794521,0.054794521,0.003685788,1,1003274841,6,See Con,N,,N,0,Bin Aisle,1,1,1003274841,6,17,116.235,17,
203941,8 STRANDED THHN BLACK - 100 FT,27,4 - WIRE,4 - THHN,10.5,1.5,10.5,6.26,10.5,DFS,BIN-AISLE,BIN-END,,BIN-AISLE,CP2,0.038356164,0.02739726,0.003670805,2,203941,5,See Con,N,,N,0,Bin Aisle,2,1,203941,5,12,165.375,12,
1002975852,FEIT 4W(40W) T10 SW DIM FIL LED,27,1 - LIGHT BULBS,34 - VINTAGE BULBS,1.5,6.8,4.2,0.05,4.2,DFC,BIN-AISLE,BIN-END,,BIN-AISLE,CP1,0.147945205,0.024657534,0.003667808,1,1002975852,6,See Con,N,,N,0,Bin Aisle,1,1,1002975852,6,45,42.84,45,
